领域,年份,会议或期刊名,文章名,链接,代码仓库,数据集或基准链接,本地的下载路径,文章类别,备注
cs.CL,2022,EMNLP,CDConv: A Benchmark for Contradiction Detection in Chinese Conversations,https://doi.org/10.18653/v1/2022.emnlp-main.2,https://github.com/thu-coai/CDConv,,downloads/emnlp/2022/cdconv-a-benchmark-for-contradiction-detection-in-chinese-conversations,bench/dataset型,DBLP XML fallback; GitHub search candidate; stars=13; score=1.24; repo cloned; PDF pending
cs.CL,2022,EMNLP,Learning to Generate Question by Asking Question: A Primal-Dual Approach with Uncommon Word Generation,https://doi.org/10.18653/v1/2022.emnlp-main.4,https://github.com/Shashwath-kumar/Question-Generation-by-Asking-Questions,,downloads/emnlp/2022/learning-to-generate-question-by-asking-question-a-primal-dual-approach-with-unc,方法型,DBLP XML fallback; GitHub search candidate; stars=5; score=1.40; repo cloned; PDF pending
cs.CL,2022,EMNLP,Improving Complex Knowledge Base Question Answering via Question-to-Action and Question-to-Question Alignment,https://doi.org/10.18653/v1/2022.emnlp-main.10,https://github.com/TTTTTTTTy/ALCQA,,downloads/emnlp/2022/improving-complex-knowledge-base-question-answering-via-question-to-action-and-q,,DBLP XML fallback; arXiv abstract code URL match; arXiv:2212.13036v1; repo cloned; PDF pending
cs.CL,2022,EMNLP,PAIR: Prompt-Aware margIn Ranking for Counselor Reflection Scoring in Motivational Interviewing,https://doi.org/10.18653/v1/2022.emnlp-main.11,https://github.com/MichiganNLP/PAIR,,downloads/emnlp/2022/pair-prompt-aware-margin-ranking-for-counselor-reflection-scoring-in-motivationa,,DBLP XML fallback; GitHub search candidate; stars=2; score=1.18; repo cloned; PDF pending
cs.CL,2023,EMNLP,NORMSAGE: Multi-Lingual Multi-Cultural Norm Discovery from Conversations On-the-Fly,https://doi.org/10.18653/v1/2023.emnlp-main.941,https://github.com/yrf1/NormSage,,downloads/emnlp/2023/normsage-multi-lingual-multi-cultural-norm-discovery-from-conversations-on-the-f,,DBLP fallback; GitHub search candidate; stars=4; score=1.33
cs.CL,2023,EMNLP,Primacy Effect of ChatGPT,https://doi.org/10.18653/v1/2023.emnlp-main.8,https://github.com/wangywUST/PrimacyEffectGPT,,downloads/emnlp/2023/primacy-effect-of-chatgpt,,DBLP XML fallback; arXiv abstract code URL match; arXiv:2310.13206v2; repo cloned; PDF pending
cs.CL,2023,EMNLP,Dual-Channel Span for Aspect Sentiment Triplet Extraction,https://doi.org/10.18653/v1/2023.emnlp-main.17,https://github.com/chiayewken/Span-ASTE,,downloads/emnlp/2023/dual-channel-span-for-aspect-sentiment-triplet-extraction,,DBLP XML fallback; GitHub search candidate; stars=189; score=0.58; repo cloned; PDF pending
cs.CL,2023,EMNLP,Evaluating Object Hallucination in Large Vision-Language Models,https://doi.org/10.18653/v1/2023.emnlp-main.20,https://github.com/RUCAIBox/POPE,,downloads/emnlp/2023/evaluating-object-hallucination-in-large-vision-language-models,方法型,DBLP XML fallback; arXiv abstract code URL match; arXiv:2305.10355v3; repo cloned; PDF pending
cs.CL,2023,EMNLP,Using Interpretation Methods for Model Enhancement,https://doi.org/10.18653/v1/2023.emnlp-main.28,https://github.com/Chord-Chen-30/UIMER,,downloads/emnlp/2023/using-interpretation-methods-for-model-enhancement,方法型,DBLP XML fallback; arXiv abstract code URL match; arXiv:2404.02068v1; repo cloned; PDF pending
cs.CL,2024,EMNLP,Table Question Answering for Low-resourced Indic Languages,https://doi.org/10.18653/v1/2024.emnlp-main.5,https://github.com/kolk/Low-Resource-TableQA-Indic-languages,,downloads/emnlp/2024/table-question-answering-for-low-resourced-indic-languages,,DBLP XML fallback; arXiv abstract code URL match; arXiv:2410.03576v1; repo cloned; PDF pending
cs.CL,2024,EMNLP,LLM-Based Agent Society Investigation: Collaboration and Confrontation in Avalon Gameplay,https://doi.org/10.18653/v1/2024.emnlp-main.7,https://github.com/3DAgentWorld/LLM-Game-Agent,,downloads/emnlp/2024/llm-based-agent-society-investigation-collaboration-and-confrontation-in-avalon,,DBLP XML fallback; arXiv abstract code URL match; arXiv:2310.14985v4; repo cloned; PDF pending
cs.CL,2024,EMNLP,A Usage-centric Take on Intent Understanding in E-Commerce,https://doi.org/10.18653/v1/2024.emnlp-main.14,https://github.com/stayones/Usgae-Centric-Intent-Understanding,,downloads/emnlp/2024/a-usage-centric-take-on-intent-understanding-in-e-commerce,,DBLP XML fallback; arXiv abstract code URL match; arXiv:2402.14901v2; repo cloned; PDF pending
cs.CL,2024,EMNLP,RoTBench: A Multi-Level Benchmark for Evaluating the Robustness of Large Language Models in Tool Learning,https://doi.org/10.18653/v1/2024.emnlp-main.19,https://github.com/Junjie-Ye/RoTBench,,downloads/emnlp/2024/rotbench-a-multi-level-benchmark-for-evaluating-the-robustness-of-large-language,bench/dataset型,DBLP XML fallback; arXiv abstract code URL match; arXiv:2401.08326v3; repo cloned; PDF pending
cs.CL,2024,EMNLP,Evaluating the Instruction-Following Robustness of Large Language Models to Prompt Injection,https://doi.org/10.18653/v1/2024.emnlp-main.33,https://github.com/Leezekun/instruction-following-robustness-eval,,downloads/emnlp/2024/evaluating-the-instruction-following-robustness-of-large-language-models-to-prom,方法型,DBLP XML fallback; arXiv abstract code URL match; arXiv:2308.10819v3; repo cloned; PDF pending
cs.CL,2025,EMNLP,NormXLogit: The Head-on-Top Never Lies,https://doi.org/10.18653/v1/2025.emnlp-main.1769,https://github.com/sinaabbasi1/NormXLogit,,downloads/emnlp/2025/normxlogit-the-head-on-top-never-lies,,DBLP fallback; GitHub search candidate; stars=0; score=1.30
cs.CL,2025,EMNLP,QFrCoLA: a Quebec-French Corpus of Linguistic Acceptability Judgments,https://doi.org/10.18653/v1/2025.emnlp-main.6,https://github.com/GRAAL-Research/QFrCoLA,,downloads/emnlp/2025/qfrcola-a-quebec-french-corpus-of-linguistic-acceptability-judgments,bench/dataset型,DBLP XML fallback; GitHub search candidate; stars=0; score=0.63; repo cloned; PDF pending
cs.CL,2025,EMNLP,MathTutorBench: A Benchmark for Measuring Open-ended Pedagogical Capabilities of LLM Tutors,https://doi.org/10.18653/v1/2025.emnlp-main.11,https://github.com/eth-lre/mathtutorbench,,downloads/emnlp/2025/mathtutorbench-a-benchmark-for-measuring-open-ended-pedagogical-capabilities-of,bench/dataset型,DBLP XML fallback; GitHub search candidate; stars=38; score=0.71; repo cloned; PDF pending
cs.CL,2025,EMNLP,Permutative Preference Alignment from Listwise Ranking of Human Judgments,https://doi.org/10.18653/v1/2025.emnlp-main.17,https://github.com/zhaoyang02/permutative-preference-alignment,,downloads/emnlp/2025/permutative-preference-alignment-from-listwise-ranking-of-human-judgments,,DBLP XML fallback; GitHub search candidate; stars=1; score=1.44; repo cloned; PDF pending
cs.CL,2025,EMNLP,SensorLLM: Aligning Large Language Models with Motion Sensors for Human Activity Recognition,https://doi.org/10.18653/v1/2025.emnlp-main.19,https://github.com/zechenli03/SensorLLM,,downloads/emnlp/2025/sensorllm-aligning-large-language-models-with-motion-sensors-for-human-activity,方法型,DBLP XML fallback; arXiv abstract code URL match; arXiv:2410.10624v4; repo cloned; PDF pending
cs.OS,2021,EuroSys,PaSh: light-touch data-parallel shell processing,https://doi.org/10.1145/3447786.3456228,https://github.com/binpash/pash,,downloads/eurosys/2021/pash-light-touch-data-parallel-shell-processing,,DBLP XML fallback; GitHub search candidate; stars=602; score=1.35
cs.OS,2022,EuroSys,Narwhal and Tusk: a DAG-based mempool and efficient BFT consensus,https://doi.org/10.1145/3492321.3519594,https://github.com/facebookresearch/narwhal,,downloads/eurosys/2022/narwhal-and-tusk-a-dag-based-mempool-and-efficient-bft-consensus,,DBLP XML fallback; GitHub search candidate; stars=221; score=1.30
cs.OS,2022,EuroSys,Rolis: a software approach to efficiently replicating multi-core transactions,https://doi.org/10.1145/3492321.3519561,https://github.com/stonysystems/rolis,,downloads/eurosys/2022/rolis-a-software-approach-to-efficiently-replicating-multi-core-transactions,方法型,DBLP XML fallback; GitHub search candidate; stars=17; score=1.22
cs.DS,2022,FOCS,Maximum Flow and Minimum-Cost Flow in Almost-Linear Time,https://doi.org/10.1109/focs54457.2022.00064,https://github.com/adbo-ITU/maximum-flow-and-minimum-cost-flow-in-almost-linear-time,,downloads/focs/2022/maximum-flow-and-minimum-cost-flow-in-almost-linear-time,系统型,OpenAlex cited_by_count=132; GitHub search candidate; stars=6; score=1.90
cs.SE,2023,FSE,FunProbe: Probing Functions from Binary Code through Probabilistic Analysis,https://doi.org/10.1145/3611643.3616366,https://github.com/B2R2-org/FunProbe,,downloads/fse/2023/funprobe-probing-functions-from-binary-code-through-probabilistic-analysis,,DBLP fallback; GitHub search candidate; stars=18; score=1.22
cs.AR,2022,HPCA,uSystolic: Byte-Crawling Unary Systolic Array,https://doi.org/10.1109/HPCA53966.2022.00010,https://github.com/diwu1990/uSystolic-Sim,,downloads/hpca/2022/usystolic-byte-crawling-unary-systolic-array,,DBLP XML fallback; GitHub search candidate; stars=84; score=0.68
cs.CV,2021,ICCV,Swin Transformer: Hierarchical Vision Transformer using Shifted Windows,https://doi.org/10.1109/iccv48922.2021.00986,https://github.com/microsoft/Swin-Transformer,,downloads/iccv/2021/swin-transformer-hierarchical-vision-transformer-using-shifted-windows,方法型,OpenAlex cited_by_count=30344
cs.CV,2021,ICCV,MVTN: Multi-View Transformation Network for 3D Shape Recognition,https://doi.org/10.1109/ICCV48922.2021.00007,https://github.com/ajhamdi/MVTN,,downloads/iccv/2021/mvtn-multi-view-transformation-network-for-3d-shape-recognition,,DBLP XML fallback; arXiv abstract code URL match; arXiv:2011.13244v3; repo cloned; PDF pending
cs.CV,2021,ICCV,CvT: Introducing Convolutions to Vision Transformers,https://doi.org/10.1109/ICCV48922.2021.00009,https://github.com/leoxiaobin/CvT,,downloads/iccv/2021/cvt-introducing-convolutions-to-vision-transformers,,DBLP XML fallback; arXiv abstract code URL match; arXiv:2103.15808v1; repo cloned; PDF pending
cs.CV,2021,ICCV,DTMNet: A Discrete Tchebichef Moments-based Deep Neural Network for Multi-focus Image Fusion,https://doi.org/10.1109/ICCV48922.2021.00011,https://github.com/tongdiaoZS/Multi-focus-Image-Fusion-Paper,,downloads/iccv/2021/dtmnet-a-discrete-tchebichef-moments-based-deep-neural-network-for-multi-focus-i,,DBLP XML fallback; GitHub search candidate; stars=14; score=0.63; repo cloned; PDF pending
cs.CV,2021,ICCV,CrossNorm and SelfNorm for Generalization under Distribution Shifts,https://doi.org/10.1109/ICCV48922.2021.00012,https://github.com/amazon-research/crossnorm-selfnorm,,downloads/iccv/2021/crossnorm-and-selfnorm-for-generalization-under-distribution-shifts,,DBLP XML fallback; arXiv abstract code URL match; arXiv:2102.02811v2; repo cloned; PDF pending
cs.CV,2023,ICCV,Doppelgangers: Learning to Disambiguate Images of Similar Structures,https://doi.org/10.1109/ICCV51070.2023.00010,https://github.com/RuojinCai/doppelgangers,,downloads/iccv/2023/doppelgangers-learning-to-disambiguate-images-of-similar-structures,,DBLP XML fallback; GitHub search candidate; stars=205; score=1.30
cs.CV,2023,ICCV,ClothPose: A Real-world Benchmark for Visual Analysis of Garment Pose via An Indirect Recording Solution,https://doi.org/10.1109/ICCV51070.2023.00012,https://github.com/dwxrycb123/ClothPose,,downloads/iccv/2023/clothpose-a-real-world-benchmark-for-visual-analysis-of-garment-pose-via-an-indi,bench/dataset型,DBLP XML fallback; GitHub search candidate; stars=7; score=0.76; repo cloned; PDF pending
cs.CV,2023,ICCV,ENVIDR: Implicit Differentiable Renderer with Neural Environment Lighting,https://doi.org/10.1109/ICCV51070.2023.00014,https://github.com/nexuslrf/ENVIDR,,downloads/iccv/2023/envidr-implicit-differentiable-renderer-with-neural-environment-lighting,,DBLP XML fallback; GitHub search candidate; stars=81; score=1.14; repo cloned; PDF pending
cs.CV,2023,ICCV,Robust Mixture-of-Expert Training for Convolutional Neural Networks,https://doi.org/10.1109/ICCV51070.2023.00015,https://github.com/OPTML-Group/Robust-MoE-CNN,,downloads/iccv/2023/robust-mixture-of-expert-training-for-convolutional-neural-networks,方法型,DBLP XML fallback; arXiv abstract code URL match; arXiv:2308.10110v1; repo cloned; PDF pending
cs.CV,2023,ICCV,CleanCLIP: Mitigating Data Poisoning Attacks in Multimodal Contrastive Learning,https://doi.org/10.1109/ICCV51070.2023.00017,https://github.com/nishadsinghi/CleanCLIP,,downloads/iccv/2023/cleanclip-mitigating-data-poisoning-attacks-in-multimodal-contrastive-learning,,DBLP XML fallback; arXiv abstract code URL match; arXiv:2303.03323v3; repo cloned; PDF pending
cs.CV,2025,ICCV,REPA-E: Unlocking VAE for End-to-End Tuning with Latent Diffusion Transformers,https://doi.org/10.1109/ICCV51701.2025.01697,https://github.com/End2End-Diffusion/REPA-E,,downloads/iccv/2025/repa-e-unlocking-vae-for-end-to-end-tuning-with-latent-diffusion-transformers,,DBLP XML fallback; GitHub search candidate; stars=511; score=1.47
cs.CV,2025,ICCV,Reflect-DiT: Inference-Time Scaling for Text-to-Image Diffusion Transformers via In-Context Reflection,https://doi.org/10.1109/ICCV51701.2025.01453,https://github.com/jacklishufan/Reflect-DiT,,downloads/iccv/2025/reflect-dit-inference-time-scaling-for-text-to-image-diffusion-transformers-via,,DBLP XML fallback; GitHub search candidate; stars=56; score=1.19
cs.CV,2025,ICCV,VideoVAE+: Large Motion Video Autoencoding with Cross-Modal Video VAE,https://doi.org/10.1109/ICCV51701.2025.01668,https://github.com/VideoVerses/VideoVAEPlus,,downloads/iccv/2025/videovae-large-motion-video-autoencoding-with-cross-modal-video-vae,,DBLP XML fallback; GitHub search candidate; stars=409; score=1.41; repo cloned; PDF pending
cs.CV,2025,ICCV,ClaraVid: A Holistic Scene Reconstruction Benchmark from Aerial Perspective with Delentropy-Based Complexity Profiling,https://doi.org/10.1109/ICCV51701.2025.02413,https://rdbch.github.io/claravid/,,,bench/dataset型,DBLP XML fallback; arXiv abstract code URL match; arXiv:2503.17856v2; code link is a project page; repo clone pending
cs.CV,2025,ICCV,EgoM2P: Egocentric Multimodal Multitask Pretraining,https://doi.org/10.1109/ICCV51701.2025.01008,https://egom2p.github.io/,,,方法型,DBLP XML fallback; arXiv abstract code URL match; arXiv:2506.07886v3; code link is a project page; repo clone pending
cs.DB,2020,ICDE,PrefixFPM: A Parallel Framework for General-Purpose Frequent Pattern Mining,https://doi.org/10.1109/ICDE48307.2020.00208,https://github.com/yanlab19870714/PrefixFPM,,downloads/icde/2020/prefixfpm-a-parallel-framework-for-general-purpose-frequent-pattern-mining,系统型,DBLP fallback; GitHub search candidate; stars=7; score=1.05
cs.DB,2022,ICDE,Federated Learning on Non-IID Data Silos: An Experimental Study,https://doi.org/10.1109/icde53745.2022.00077,https://github.com/lokinko/Federated-Learning,,downloads/icde/2022/federated-learning-on-non-iid-data-silos-an-experimental-study,系统型,OpenAlex cited_by_count=1014; GitHub search candidate; stars=1150; score=0.55
cs.DB,2022,ICDE,vChain+: Optimizing Verifiable Blockchain Boolean Range Queries,https://doi.org/10.1109/icde53745.2022.00190,https://github.com/hkbudb/vchain-plus,,downloads/icde/2022/vchain-optimizing-verifiable-blockchain-boolean-range-queries,系统型,OpenAlex cited_by_count=86; GitHub search candidate; stars=21; score=1.22
cs.LG,2020,ICLR,Large Batch Optimization for Deep Learning: Training BERT in 76 minutes,https://openreview.net/forum?id=Syx4wnEtvH,https://github.com/tensorflow/addons/blob/master/tensorflow_addons/optimizers/lamb.py,,downloads/iclr/2020/large-batch-optimization-for-deep-learning-training-bert-in-76-minutes,方法型,DBLP XML fallback; arXiv abstract code URL match; arXiv:1904.00962v5; repo cloned; PDF pending
cs.LG,2020,ICLR,Mutual Mean-Teaching: Pseudo Label Refinery for Unsupervised Domain Adaptation on Person Re-identification,https://openreview.net/forum?id=rJlnOhVYPS,https://github.com/yxgeee/MMT,,downloads/iclr/2020/mutual-mean-teaching-pseudo-label-refinery-for-unsupervised-domain-adaptation-on,,DBLP XML fallback; arXiv abstract code URL match; arXiv:2001.01526v2; repo cloned; PDF pending
cs.LG,2020,ICLR,DeepHoyer: Learning Sparser Neural Network with Differentiable Scale-Invariant Sparsity Measures,https://openreview.net/forum?id=rylBK34FDS,https://github.com/yanghr/DeepHoyer,,downloads/iclr/2020/deephoyer-learning-sparser-neural-network-with-differentiable-scale-invariant-sp,,DBLP XML fallback; GitHub search candidate; stars=32; score=1.21; repo cloned; PDF pending
cs.LG,2020,ICLR,LAMOL: LAnguage MOdeling for Lifelong Language Learning,https://openreview.net/forum?id=Skgxcn4YDS,https://github.com/jojotenya/LAMOL,,downloads/iclr/2020/lamol-language-modeling-for-lifelong-language-learning,方法型,DBLP XML fallback; arXiv abstract code URL match; arXiv:1909.03329v2; repo cloned; PDF pending
cs.LG,2020,ICLR,N-BEATS: Neural basis expansion analysis for interpretable time series forecasting,https://openreview.net/forum?id=r1ecqn4YwB,https://github.com/sktime/pytorch-forecasting,,downloads/iclr/2020/n-beats-neural-basis-expansion-analysis-for-interpretable-time-series-forecastin,,DBLP XML fallback; GitHub search candidate; stars=4948; score=0.62; repo cloned; PDF pending
cs.LG,2021,ICLR,DEBERTA: DECODING-ENHANCED BERT WITH DISENTANGLED ATTENTION,https://openreview.net/pdf?id=XPZIaotutsD,https://github.com/microsoft/DeBERTa,,downloads/iclr/2021/deberta-decoding-enhanced-bert-with-disentangled-attention,方法型,OpenAlex cited_by_count=922; GitHub search candidate; stars=2241; score=0.67
cs.LG,2021,ICLR,Geometry-aware Instance-reweighted Adversarial Training,https://openreview.net/forum?id=iAX0l6Cz8ub,https://github.com/zjfheart/Geometry-aware-Instance-reweighted-Adversarial-Training,,downloads/iclr/2021/geometry-aware-instance-reweighted-adversarial-training,方法型,DBLP XML fallback; GitHub search candidate; stars=59; score=1.91; repo cloned; PDF pending
cs.LG,2021,ICLR,Co-Mixup: Saliency Guided Joint Mixup with Supermodular Diversity,https://openreview.net/forum?id=gvxJzw8kW4b,https://github.com/snu-mllab/Co-Mixup,,downloads/iclr/2021/co-mixup-saliency-guided-joint-mixup-with-supermodular-diversity,,DBLP XML fallback; arXiv abstract code URL match; arXiv:2102.03065v1; repo cloned; PDF pending
cs.LG,2021,ICLR,SenSeI: Sensitive Set Invariance for Enforcing Individual Fairness,https://openreview.net/forum?id=DktZb97_Fx,https://github.com/UMich-FATML/SenSeI,,downloads/iclr/2021/sensei-sensitive-set-invariance-for-enforcing-individual-fairness,,DBLP XML fallback; GitHub search candidate; stars=0; score=1.23; repo cloned; PDF pending
cs.LG,2021,ICLR,A Distributional Approach to Controlled Text Generation,https://openreview.net/forum?id=jWkw45-9AbL,https://github.com/naver/gdc,,downloads/iclr/2021/a-distributional-approach-to-controlled-text-generation,方法型,DBLP XML fallback; arXiv abstract code URL match; arXiv:2012.11635v2; repo cloned; PDF pending
cs.LG,2022,ICLR,Data-Efficient Graph Grammar Learning for Molecular Generation,https://openreview.net/forum?id=l4IHywGq6a,https://github.com/gmh14/data_efficient_grammar,,downloads/iclr/2022/data-efficient-graph-grammar-learning-for-molecular-generation,,DBLP XML fallback; arXiv abstract code URL match; arXiv:2203.08031v1; repo cloned; PDF pending
cs.LG,2022,ICLR,Neural Collapse Under MSE Loss: Proximity to and Dynamics on the Central Path,https://openreview.net/forum?id=w1UbdvWH_R3,https://colab.research.google.com/github/neuralcollapse/neuralcollapse/blob/main/neuralcollapse.ipynb,,,,DBLP XML fallback; arXiv abstract code URL match; arXiv:2106.02073v4; code link is a project page; repo clone pending
cs.LG,2022,ICLR,Extending the WILDS Benchmark for Unsupervised Adaptation,https://openreview.net/forum?id=z7p2V6KROOV,https://wilds.stanford.edu,,,bench/dataset型,DBLP XML fallback; arXiv abstract code URL match; arXiv:2112.05090v2; code link is a project page; repo clone pending
cs.LG,2022,ICLR,BEiT: BERT Pre-Training of Image Transformers,https://openreview.net/forum?id=p-BhZSz59o4,https://aka.ms/beit,,,方法型,DBLP XML fallback; arXiv abstract code URL match; arXiv:2106.08254v2; code link is a project page; repo clone pending
cs.LG,2022,ICLR,Large Language Models Can Be Strong Differentially Private Learners,https://openreview.net/forum?id=bVuP3ltATMz,https://github.com/lxuechen/private-transformers,,downloads/iclr/2022/large-language-models-can-be-strong-differentially-private-learners,方法型,DBLP XML fallback; arXiv abstract code URL match; arXiv:2110.05679v6; repo cloned; PDF pending
cs.LG,2023,ICLR,Scaling Up Probabilistic Circuits by Latent Variable Distillation,https://openreview.net/forum?id=067CGykiZTS,https://github.com/UCLA-StarAI/LVD,,downloads/iclr/2023/scaling-up-probabilistic-circuits-by-latent-variable-distillation,,DBLP XML fallback; arXiv abstract code URL match; arXiv:2210.04398v2; repo cloned; PDF pending
cs.LG,2023,ICLR,Git Re-Basin: Merging Models modulo Permutation Symmetries,https://openreview.net/forum?id=CQsmMYmlP5T,https://github.com/samuela/git-re-basin,,downloads/iclr/2023/git-re-basin-merging-models-modulo-permutation-symmetries,方法型,DBLP XML fallback; GitHub search candidate; stars=515; score=1.36; repo cloned; PDF pending
cs.LG,2023,ICLR,What learning algorithm is in-context learning? Investigations with linear models,https://openreview.net/forum?id=0g0X4H8yN4I,https://github.com/ekinakyurek/google-research/blob/master/incontext,,,方法型,DBLP XML fallback; arXiv abstract code URL match; arXiv:2211.15661v3
cs.LG,2023,ICLR,"When and Why Vision-Language Models Behave like Bags-Of-Words, and What to Do About It?",https://openreview.net/forum?id=KRLUvxh8uaX,https://github.com/mertyg/vision-language-models-are-bows,,downloads/iclr/2023/when-and-why-vision-language-models-behave-like-bags-of-words-and-what-to-do-abo,方法型,DBLP XML fallback; GitHub search candidate; stars=294; score=1.34; repo cloned; PDF pending
cs.LG,2023,ICLR,Time Will Tell: New Outlooks and A Baseline for Temporal Multi-View 3D Object Detection,https://openreview.net/forum?id=H3HcEJA2Um,https://github.com/Divadi/SOLOFusion}{here.}$,,,,DBLP XML fallback; arXiv abstract code URL match; arXiv:2210.02443v1
cs.LG,2024,ICLR,"TD-MPC2: Scalable, Robust World Models for Continuous Control",https://openreview.net/forum?id=Oxh5CstDJU,https://github.com/nicklashansen/tdmpc2,,downloads/iclr/2024/td-mpc2-scalable-robust-world-models-for-continuous-control,方法型,DBLP fallback; GitHub search candidate; stars=888; score=1.41
cs.LG,2024,ICLR,FairSeg: A Large-Scale Medical Image Segmentation Dataset for Fairness Learning Using Segment Anything Model with Fair Error-Bound Scaling,https://openreview.net/forum?id=qNrJJZAKI3,https://github.com/Harvard-Ophthalmology-AI-Lab/FairSeg,,downloads/iclr/2024/fairseg-a-large-scale-medical-image-segmentation-dataset-for-fairness-learning-u,bench/dataset型,DBLP fallback; GitHub search candidate; stars=94; score=1.23
cs.LG,2024,ICLR,BooookScore: A systematic exploration of book-length summarization in the era of LLMs,https://openreview.net/forum?id=7Ttk3RzDeu,https://github.com/lilakk/BooookScore,,downloads/iclr/2024/booookscore-a-systematic-exploration-of-book-length-summarization-in-the-era-of,系统型,DBLP XML fallback; GitHub search candidate; stars=130; score=1.24; repo cloned; PDF pending
cs.LG,2024,ICLR,Generalization in diffusion models arises from geometry-adaptive harmonic representations,https://openreview.net/forum?id=ANvmVS2Yr0,https://github.com/LabForComputationalVision/memorization_generalization_in_diffusion_models,,downloads/iclr/2024/generalization-in-diffusion-models-arises-from-geometry-adaptive-harmonic-repres,方法型,DBLP XML fallback; GitHub search candidate; stars=60; score=0.91; repo cloned; PDF pending
cs.LG,2024,ICLR,LoftQ: LoRA-Fine-Tuning-aware Quantization for Large Language Models,https://openreview.net/forum?id=LzPWWPAdY4,https://github.com/yxli2123/LoftQ,,downloads/iclr/2024/loftq-lora-fine-tuning-aware-quantization-for-large-language-models,方法型,DBLP XML fallback; arXiv abstract code URL match; arXiv:2310.08659v4; repo cloned; PDF pending
cs.LG,2025,ICLR,DarkBench: Benchmarking Dark Patterns in Large Language Models,https://openreview.net/forum?id=odjMSBSWRt,https://github.com/lnvadev/DarkBench_Plus,,downloads/iclr/2025/darkbench-benchmarking-dark-patterns-in-large-language-models,bench/dataset型,DBLP XML fallback; GitHub search candidate; stars=0; score=0.77; repo cloned; PDF pending
cs.LG,2025,ICLR,RM-Bench: Benchmarking Reward Models of Language Models with Subtlety and Style,https://openreview.net/forum?id=QEHrmQPBdd,https://github.com/THU-KEG/RM-Bench,,downloads/iclr/2025/rm-bench-benchmarking-reward-models-of-language-models-with-subtlety-and-style,bench/dataset型,DBLP XML fallback; arXiv abstract code URL match; arXiv:2410.16184v1; repo cloned; PDF pending
cs.LG,2025,ICLR,TopoLM: brain-like spatio-functional organization in a topographic language model,https://openreview.net/forum?id=aWXnKanInf,https://github.com/epflneuroailab/topolm,,,方法型,DBLP XML fallback; GitHub search candidate; stars=29; score=1.21
cs.LG,2025,ICLR,Spider 2.0: Evaluating Language Models on Real-World Enterprise Text-to-SQL Workflows,https://openreview.net/forum?id=XmProj9cPs,https://spider2-sql.github.io,,,方法型,DBLP XML fallback; arXiv abstract code URL match; arXiv:2411.07763v2; code link is a project page; repo clone pending
cs.LG,2025,ICLR,Learning to Search from Demonstration Sequences,https://openreview.net/forum?id=v593OaNePQ,https://github.com/facebookresearch/fairseq,,downloads/iclr/2025/learning-to-search-from-demonstration-sequences,,DBLP XML fallback; GitHub search candidate; stars=32239; score=0.67; repo cloned; PDF pending
cs.LG,2020,ICML,LazyIter: A Fast Algorithm for Counting Markov Equivalent DAGs and Designing Experiments,http://proceedings.mlr.press/v119/ahmaditeshnizi20a.html,https://github.com/teshnizi/LazyIter,,downloads/icml/2020/lazyiter-a-fast-algorithm-for-counting-markov-equivalent-dags-and-designing-expe,方法型,DBLP XML fallback; GitHub search candidate; stars=8; score=1.19; repo cloned; PDF pending
cs.LG,2020,ICML,Discriminative Jackknife: Quantifying Uncertainty in Deep Learning via Higher-Order Influence Functions,http://proceedings.mlr.press/v119/alaa20a.html,https://github.com/ahmedmalaa/discriminative-jackknife,,downloads/icml/2020/discriminative-jackknife-quantifying-uncertainty-in-deep-learning-via-higher-ord,,DBLP XML fallback; GitHub search candidate; stars=8; score=1.30; repo cloned; PDF pending
cs.LG,2020,ICML,Maximum Likelihood with Bias-Corrected Calibration is Hard-To-Beat at Label Shift Adaptation,http://proceedings.mlr.press/v119/alexandari20a.html,https://github.com/kundajelab/labelshiftexperiments,,downloads/icml/2020/maximum-likelihood-with-bias-corrected-calibration-is-hard-to-beat-at-label-shif,,DBLP XML fallback; arXiv abstract code URL match; arXiv:1901.06852v5; repo cloned; PDF pending
cs.LG,2020,ICML,Structural Language Models of Code,http://proceedings.mlr.press/v119/alon20a.html,http://github.com/tech-srl/slm-code-generation/,,downloads/icml/2020/structural-language-models-of-code,方法型,DBLP XML fallback; arXiv abstract code URL match; arXiv:1910.00577v4; repo cloned; PDF pending
cs.LG,2020,ICML,LowFER: Low-rank Bilinear Pooling for Link Prediction,http://proceedings.mlr.press/v119/amin20a.html,https://github.com/suamin/LowFER,,downloads/icml/2020/lowfer-low-rank-bilinear-pooling-for-link-prediction,,DBLP XML fallback; GitHub search candidate; stars=13; score=1.24; repo cloned; PDF pending
cs.LG,2021,ICML,HAWQ-V3: Dyadic Neural Network Quantization,http://proceedings.mlr.press/v139/yao21a/yao21a.pdf,https://github.com/Zhen-Dong/HAWQ,,downloads/icml/2021/hawq-v3-dyadic-neural-network-quantization,,OpenAlex cited_by_count=38; GitHub search candidate; stars=462; score=0.59
cs.LG,2021,ICML,Massively Parallel and Asynchronous Tsetlin Machine Architecture Supporting Almost Constant-Time Scaling,http://proceedings.mlr.press/v139/abeyrathna21a.html,https://github.com/cair/PyTsetlinMachineCUDA,,downloads/icml/2021/massively-parallel-and-asynchronous-tsetlin-machine-architecture-supporting-almo,方法型,DBLP XML fallback; GitHub search candidate; stars=44; score=0.98; repo cloned; PDF pending
